,lLO_toolloc_lPFS_toolloc_cat,lLO_toolloc_lPFS_toolloc_ident,rLO_toolloc_rPFS_toolloc_cat,rLO_toolloc_rPFS_toolloc_ident,rLO_toolloc_rPPC_spaceloc_cat,rLO_toolloc_rPPC_spaceloc_ident,rLO_toolloc_rAPC_spaceloc_cat,rLO_toolloc_rAPC_spaceloc_ident,rPFS_toolloc_rPPC_spaceloc_cat,rPFS_toolloc_rPPC_spaceloc_ident,rPFS_toolloc_rAPC_spaceloc_cat,rPFS_toolloc_rAPC_spaceloc_ident,rPPC_spaceloc_rAPC_spaceloc_cat,rPPC_spaceloc_rAPC_spaceloc_ident
0,0.7762042467137745,0.7386740029240437,0.8474880881828557,0.8870619447399944,0.7434462130104557,0.6790517373181886,0.7485959257103981,0.7256089865862781,0.6789951597864028,0.6195377871074407,0.7053212011802491,0.7254920643007053,0.9116272645288916,0.9101269914132928
1,0.6871711236645915,0.7565888602076574,0.8922949501693324,0.9129216824305633,0.7402160072696206,0.6578938317862972,0.7576013420563183,0.6367617669366761,0.7806433808174438,0.6791233007877959,0.7868909842293393,0.6928571456476627,0.9497455743070885,0.9392148227697246
2,0.7134776427668241,0.6658290366473968,0.8692241138120843,0.8259169727725664,0.5777038795729681,0.5991652850886526,0.6380444544956024,0.617009460858961,0.5520919943603089,0.5159515847567037,0.6392862610922175,0.5842572324322513,0.8866995925674385,0.9275847796886559
3,0.6758228561477438,0.8073404138283756,0.9114341006566166,0.8997118857616365,0.7392598675795861,0.7770237520074211,0.7104073264595024,0.7341627940410803,0.7537011324259497,0.7474827423532013,0.7308006592149611,0.7370316349343659,0.9679258921340533,0.9489826550775807
4,0.6848002701010556,0.6513924321226052,0.9053210666972613,0.8410590273643888,0.7975038443962453,0.7837810791917903,0.8243474769844701,0.7737321028911113,0.7409571207715618,0.731456386341045,0.7588686666162084,0.7420726742787127,0.946568928750676,0.9375420566894699
5,0.686381308379019,0.7859572876359598,0.8868827395330563,0.852846601540433,0.6695132090339361,0.7596952417894969,0.6359532665366567,0.8061821427470527,0.6579155368731764,0.6796905484891912,0.6390559333754391,0.7298477964603101,0.9089303708860841,0.93618641300202
